Forward Packets,Forward Bytes,Delta Forward Packets,Delta Forward Bytes,Forward Instantaneous Packets per Second,Forward Average Packets per second,Forward Instantaneous Bytes per Second,Forward Average Bytes per second,Reverse Packets,Reverse Bytes,Delta Reverse Packets,Delta Reverse Bytes,DeltaReverse Instantaneous Packets per Second,Reverse Average Packets per second,Reverse Instantaneous Bytes per Second,Reverse Average Bytes per second,Traffic Type
29,1980,0,0,0,1.115384615,0,76.15384615,1146,178337,48,7584,48,44.07692308,7584,6859.115385,voice
29,1980,0,0,0,1.115384615,0,76.15384615,1195,186079,49,7742,49,44.25925926,7742,6891.814815,voice
29,1980,0,0,0,1.074074074,0,73.33333333,1195,186079,49,7742,49,44.25925926,7742,6891.814815,voice
29,1980,0,0,0,1.074074074,0,73.33333333,1244,193821,49,7742,49,44.42857143,7742,6922.178571,voice
29,1980,0,0,0,1.035714286,0,70.71428571,1244,193821,49,7742,49,44.42857143,7742,6922.178571,voice
29,1980,0,0,0,1.035714286,0,70.71428571,1293,201563,49,7742,49,44.5862069,7742,6950.448276,voice
29,1980,0,0,0,1,0,68.27586207,1293,201563,49,7742,49,44.5862069,7742,6950.448276,voice
29,1980,0,0,0,1,0,68.27586207,1342,209305,49,7742,49,44.73333333,7742,6976.833333,voice
29,1980,0,0,0,0.9666666667,0,66,1342,209305,49,7742,49,44.73333333,7742,6976.833333,voice
29,1980,0,0,0,0.9666666667,0,66,1390,216889,48,7584,48,44.83870968,7584,6996.419355,voice
29,1980,0,0,0,0.935483871,0,63.87096774,1390,216889,48,7584,48,44.83870968,7584,6996.419355,voice
29,1980,0,0,0,0.935483871,0,63.87096774,1439,224631,49,7742,49,44.96875,7742,7019.71875,voice
29,1980,0,0,0,0.90625,0,61.875,1439,224631,49,7742,49,44.96875,7742,7019.71875,voice
29,1980,0,0,0,0.90625,0,61.875,1488,232373,49,7742,49,45.09090909,7742,7041.606061,voice
29,1980,0,0,0,0.8787878788,0,60,1488,232373,49,7742,49,45.09090909,7742,7041.606061,voice
29,1980,0,0,0,0.8787878788,0,60,1495,233392,7,1019,7,43.97058824,1019,6864.470588,voice
30,2046,1,66,1,0.8823529412,66,60.17647059,1495,233392,7,1019,7,43.97058824,1019,6864.470588,voice
30,2046,1,66,1,0.8823529412,66,60.17647059,1546,240567,51,7175,51,44.17142857,7175,6873.342857,voice
39,2662,9,616,9,1.114285714,616,76.05714286,1546,240567,51,7175,51,44.17142857,7175,6873.342857,voice
39,2662,9,616,9,1.114285714,616,76.05714286,1595,248309,49,7742,49,44.30555556,7742,6897.472222,voice
39,2662,0,0,0,1.083333333,0,73.94444444,1595,248309,49,7742,49,44.30555556,7742,6897.472222,voice
39,2662,0,0,0,1.083333333,0,73.94444444,1644,256051,49,7742,49,44.43243243,7742,6920.297297,voice
39,2662,0,0,0,1.054054054,0,71.94594595,1644,256051,49,7742,49,44.43243243,7742,6920.297297,voice
39,2662,0,0,0,1.054054054,0,71.94594595,1692,263635,48,7584,48,44.52631579,7584,6937.763158,voice
39,2662,0,0,0,1.026315789,0,70.05263158,1692,263635,48,7584,48,44.52631579,7584,6937.763158,voice
39,2662,0,0,0,1.026315789,0,70.05263158,1741,271377,49,7742,49,44.64102564,7742,6958.384615,voice
39,2662,0,0,0,1,0,68.25641026,1741,271377,49,7742,49,44.64102564,7742,6958.384615,voice
39,2662,0,0,0,1,0,68.25641026,1790,279119,49,7742,49,44.75,7742,6977.975,voice
39,2662,0,0,0,0.975,0,66.55,1790,279119,49,7742,49,44.75,7742,6977.975,voice
39,2662,0,0,0,0.975,0,66.55,1839,286861,49,7742,49,44.85365854,7742,6996.609756,voice
39,2662,0,0,0,0.9512195122,0,64.92682927,1839,286861,49,7742,49,44.85365854,7742,6996.609756,voice
39,2662,0,0,0,0.9512195122,0,64.92682927,1887,294445,48,7584,48,44.92857143,7584,7010.595238,voice
39,2662,0,0,0,0.9285714286,0,63.38095238,1887,294445,48,7584,48,44.92857143,7584,7010.595238,voice
39,2662,0,0,0,0.9285714286,0,63.38095238,1936,302187,49,7742,49,45.02325581,7742,7027.604651,voice
39,2662,0,0,0,0.9069767442,0,61.90697674,1936,302187,49,7742,49,45.02325581,7742,7027.604651,voice
39,2662,0,0,0,0.9069767442,0,61.90697674,1985,309929,49,7742,49,45.11363636,7742,7043.840909,voice
39,2662,0,0,0,0.8863636364,0,60.5,1985,309929,49,7742,49,45.11363636,7742,7043.840909,voice
39,2662,0,0,0,0.8863636364,0,60.5,1995,311422,10,1493,10,44.33333333,1493,6920.488889,voice
40,2728,1,66,1,0.8888888889,66,60.62222222,1995,311422,10,1493,10,44.33333333,1493,6920.488889,voice
40,2728,1,66,1,0.8888888889,66,60.62222222,2043,318123,48,6701,48,44.41304348,6701,6915.717391,voice
49,3344,9,616,9,1.065217391,616,72.69565217,2043,318123,48,6701,48,44.41304348,6701,6915.717391,voice
49,3344,9,616,9,1.065217391,616,72.69565217,2092,325865,49,7742,49,44.5106383,7742,6933.297872,voice
49,3344,0,0,0,1.042553191,0,71.14893617,2092,325865,49,7742,49,44.5106383,7742,6933.297872,voice
49,3344,0,0,0,1.042553191,0,71.14893617,2141,333607,49,7742,49,44.60416667,7742,6950.145833,voice
49,3344,0,0,0,1.020833333,0,69.66666667,2141,333607,49,7742,49,44.60416667,7742,6950.145833,voice
49,3344,0,0,0,1.020833333,0,69.66666667,2190,341349,49,7742,49,44.69387755,7742,6966.306122,voice
49,3344,0,0,0,1,0,68.24489796,2190,341349,49,7742,49,44.69387755,7742,6966.306122,voice
49,3344,0,0,0,1,0,68.24489796,2239,349091,49,7742,49,44.78,7742,6981.82,voice
49,3344,0,0,0,0.98,0,66.88,2239,349091,49,7742,49,44.78,7742,6981.82,voice
49,3344,0,0,0,0.98,0,66.88,2288,356833,49,7742,49,44.8627451,7742,6996.72549,voice
49,3344,0,0,0,0.9607843137,0,65.56862745,2288,356833,49,7742,49,44.8627451,7742,6996.72549,voice
49,3344,0,0,0,0.9607843137,0,65.56862745,2337,364575,49,7742,49,44.94230769,7742,7011.057692,voice
49,3344,0,0,0,0.9423076923,0,64.30769231,2337,364575,49,7742,49,44.94230769,7742,7011.057692,voice
49,3344,0,0,0,0.9423076923,0,64.30769231,2386,372317,49,7742,49,45.01886792,7742,7024.849057,voice
49,3344,0,0,0,0.9245283019,0,63.09433962,2386,372317,49,7742,49,45.01886792,7742,7024.849057,voice
49,3344,0,0,0,0.9245283019,0,63.09433962,2435,380059,49,7742,49,45.09259259,7742,7038.12963,voice
49,3344,0,0,0,0.9074074074,0,61.92592593,2435,380059,49,7742,49,45.09259259,7742,7038.12963,voice
49,3344,0,0,0,0.9074074074,0,61.92592593,2483,387643,48,7584,48,45.14545455,7584,7048.054545,voice
49,3344,0,0,0,0.8909090909,0,60.8,2483,387643,48,7584,48,45.14545455,7584,7048.054545,voice
49,3344,0,0,0,0.8909090909,0,60.8,2495,389452,12,1809,12,44.55357143,1809,6954.5,voice
50,3410,1,66,1,0.8928571429,66,60.89285714,2495,389452,12,1809,12,44.55357143,1809,6954.5,voice
50,3410,1,66,1,0.8928571429,66,60.89285714,2541,395837,46,6385,46,44.57894737,6385,6944.508772,voice
59,4026,9,616,9,1.035087719,616,70.63157895,2541,395837,46,6385,46,44.57894737,6385,6944.508772,voice
59,4026,9,616,9,1.035087719,616,70.63157895,2590,403579,49,7742,49,44.65517241,7742,6958.258621,voice
59,4026,0,0,0,1.017241379,0,69.4137931,2590,403579,49,7742,49,44.65517241,7742,6958.258621,voice
59,4026,0,0,0,1.017241379,0,69.4137931,2639,411321,49,7742,49,44.72881356,7742,6971.542373,voice
59,4026,0,0,0,1,0,68.23728814,2639,411321,49,7742,49,44.72881356,7742,6971.542373,voice
59,4026,0,0,0,1,0,68.23728814,2687,418905,48,7584,48,44.78333333,7584,6981.75,voice
59,4026,0,0,0,0.9833333333,0,67.1,2687,418905,48,7584,48,44.78333333,7584,6981.75,voice
59,4026,0,0,0,0.9833333333,0,67.1,2736,426647,49,7742,49,44.85245902,7742,6994.213115,voice
59,4026,0,0,0,0.9672131148,0,66,2736,426647,49,7742,49,44.85245902,7742,6994.213115,voice
59,4026,0,0,0,0.9672131148,0,66,2785,434389,49,7742,49,44.91935484,7742,7006.274194,voice
59,4026,0,0,0,0.9516129032,0,64.93548387,2785,434389,49,7742,49,44.91935484,7742,7006.274194,voice
59,4026,0,0,0,0.9516129032,0,64.93548387,2785,434389,0,0,0,44.20634921,0,6895.063492,voice
59,4026,0,0,0,0.9365079365,0,63.9047619,2785,434389,0,0,0,44.20634921,0,6895.063492,voice
59,4026,0,0,0,0.9365079365,0,63.9047619,2882,449715,97,15326,97,45.03125,15326,7026.796875,voice
59,4026,0,0,0,0.921875,0,62.90625,2882,449715,97,15326,97,45.03125,15326,7026.796875,voice
59,4026,0,0,0,0.921875,0,62.90625,2882,449715,0,0,0,44.33846154,0,6918.692308,voice
59,4026,0,0,0,0.9076923077,0,61.93846154,2882,449715,0,0,0,44.33846154,0,6918.692308,voice
59,4026,0,0,0,0.9076923077,0,61.93846154,2980,465199,98,15484,98,45.15151515,15484,7048.469697,voice
59,4026,0,0,0,0.8939393939,0,61,2980,465199,98,15484,98,45.15151515,15484,7048.469697,voice
59,4026,0,0,0,0.8939393939,0,61,2981,465270,1,71,1,44.49253731,71,6944.328358,voice
60,4092,1,66,1,0.8955223881,66,61.07462687,2981,465270,1,71,1,44.49253731,71,6944.328358,voice
60,4092,1,66,1,0.8955223881,66,61.07462687,3038,473393,57,8123,57,44.67647059,8123,6961.661765,voice
69,4708,9,616,9,1.014705882,616,69.23529412,3038,473393,57,8123,57,44.67647059,8123,6961.661765,voice
69,4708,9,616,9,1.014705882,616,69.23529412,3087,481135,49,7742,49,44.73913043,7742,6972.971014,voice
69,4708,0,0,0,1,0,68.23188406,3087,481135,49,7742,49,44.73913043,7742,6972.971014,voice
69,4708,0,0,0,1,0,68.23188406,3136,488877,49,7742,49,44.8,7742,6983.957143,voice
69,4708,0,0,0,0.9857142857,0,67.25714286,3136,488877,49,7742,49,44.8,7742,6983.957143,voice
69,4708,0,0,0,0.9857142857,0,67.25714286,3184,496461,48,7584,48,44.84507042,7584,6992.408451,voice
69,4708,0,0,0,0.9718309859,0,66.30985915,3184,496461,48,7584,48,44.84507042,7584,6992.408451,voice
69,4708,0,0,0,0.9718309859,0,66.30985915,3233,504203,49,7742,49,44.90277778,7742,7002.819444,voice
69,4708,0,0,0,0.9583333333,0,65.38888889,3233,504203,49,7742,49,44.90277778,7742,7002.819444,voice
69,4708,0,0,0,0.9583333333,0,65.38888889,3282,511945,49,7742,49,44.95890411,7742,7012.945205,voice
69,4708,0,0,0,0.9452054795,0,64.49315068,3282,511945,49,7742,49,44.95890411,7742,7012.945205,voice
69,4708,0,0,0,0.9452054795,0,64.49315068,3331,519687,49,7742,49,45.01351351,7742,7022.797297,voice
69,4708,0,0,0,0.9324324324,0,63.62162162,3331,519687,49,7742,49,45.01351351,7742,7022.797297,voice
69,4708,0,0,0,0.9324324324,0,63.62162162,3380,527429,49,7742,49,45.06666667,7742,7032.386667,voice
69,4708,0,0,0,0.92,0,62.77333333,3380,527429,49,7742,49,45.06666667,7742,7032.386667,voice
69,4708,0,0,0,0.92,0,62.77333333,3428,535013,48,7584,48,45.10526316,7584,7039.644737,voice
69,4708,0,0,0,0.9078947368,0,61.94736842,3428,535013,48,7584,48,45.10526316,7584,7039.644737,voice
69,4708,0,0,0,0.9078947368,0,61.94736842,3477,542755,49,7742,49,45.15584416,7742,7048.766234,voice
69,4708,0,0,0,0.8961038961,0,61.14285714,3477,542755,49,7742,49,45.15584416,7742,7048.766234,voice
69,4708,0,0,0,0.8961038961,0,61.14285714,3493,545196,16,2441,16,44.78205128,2441,6989.692308,voice
70,4774,1,66,1,0.8974358974,66,61.20512821,3493,545196,16,2441,16,44.78205128,2441,6989.692308,voice
70,4774,1,66,1,0.8974358974,66,61.20512821,3535,550949,42,5753,42,44.74683544,5753,6974.037975,voice
79,5390,9,616,9,1,616,68.2278481,3535,550949,42,5753,42,44.74683544,5753,6974.037975,voice
79,5390,9,616,9,1,616,68.2278481,3584,558691,49,7742,49,44.8,7742,6983.6375,voice
79,5390,0,0,0,0.9875,0,67.375,3584,558691,49,7742,49,44.8,7742,6983.6375,voice
79,5390,0,0,0,0.9875,0,67.375,3633,566433,49,7742,49,44.85185185,7742,6993,voice
79,5390,0,0,0,0.975308642,0,66.54320988,3633,566433,49,7742,49,44.85185185,7742,6993,voice
79,5390,0,0,0,0.975308642,0,66.54320988,3681,574017,48,7584,48,44.8902439,7584,7000.207317,voice
79,5390,0,0,0,0.9634146341,0,65.73170732,3681,574017,48,7584,48,44.8902439,7584,7000.207317,voice
79,5390,0,0,0,0.9634146341,0,65.73170732,3730,581759,49,7742,49,44.93975904,7742,7009.144578,voice
79,5390,0,0,0,0.9518072289,0,64.93975904,3730,581759,49,7742,49,44.93975904,7742,7009.144578,voice
79,5390,0,0,0,0.9518072289,0,64.93975904,3779,589501,49,7742,49,44.98809524,7742,7017.869048,voice
79,5390,0,0,0,0.9404761905,0,64.16666667,3779,589501,49,7742,49,44.98809524,7742,7017.869048,voice
79,5390,0,0,0,0.9404761905,0,64.16666667,3827,597085,48,7584,48,45.02352941,7584,7024.529412,voice
79,5390,0,0,0,0.9294117647,0,63.41176471,3827,597085,48,7584,48,45.02352941,7584,7024.529412,voice
79,5390,0,0,0,0.9294117647,0,63.41176471,3876,604827,49,7742,49,45.06976744,7742,7032.872093,voice
79,5390,0,0,0,0.9186046512,0,62.6744186,3876,604827,49,7742,49,45.06976744,7742,7032.872093,voice
79,5390,0,0,0,0.9186046512,0,62.6744186,3925,612569,49,7742,49,45.11494253,7742,7041.022989,voice
79,5390,0,0,0,0.908045977,0,61.95402299,3925,612569,49,7742,49,45.11494253,7742,7041.022989,voice
79,5390,0,0,0,0.908045977,0,61.95402299,3974,620311,49,7742,49,45.15909091,7742,7048.988636,voice
79,5390,0,0,0,0.8977272727,0,61.25,3974,620311,49,7742,49,45.15909091,7742,7048.988636,voice
79,5390,0,0,0,0.8977272727,0,61.25,3992,623068,18,2757,18,44.85393258,2757,7000.764045,voice
80,5456,1,66,1,0.8988764045,66,61.30337079,3992,623068,18,2757,18,44.85393258,2757,7000.764045,voice
80,5456,1,66,1,0.8988764045,66,61.30337079,4031,628439,39,5371,39,44.78888889,5371,6982.655556,voice
89,6072,9,616,9,0.9888888889,616,67.46666667,4031,628439,39,5371,39,44.78888889,5371,6982.655556,voice
89,6072,9,616,9,0.9888888889,616,67.46666667,4080,636181,49,7742,49,44.83516484,7742,6991,voice
89,6072,0,0,0,0.978021978,0,66.72527473,4080,636181,49,7742,49,44.83516484,7742,6991,voice
89,6072,0,0,0,0.978021978,0,66.72527473,4129,643923,49,7742,49,44.88043478,7742,6999.163043,voice
89,6072,0,0,0,0.9673913043,0,66,4129,643923,49,7742,49,44.88043478,7742,6999.163043,voice
89,6072,0,0,0,0.9673913043,0,66,4178,651665,49,7742,49,44.92473118,7742,7007.150538,voice
89,6072,0,0,0,0.9569892473,0,65.29032258,4178,651665,49,7742,49,44.92473118,7742,7007.150538,voice
89,6072,0,0,0,0.9569892473,0,65.29032258,4227,659407,49,7742,49,44.96808511,7742,7014.968085,voice
89,6072,0,0,0,0.9468085106,0,64.59574468,4227,659407,49,7742,49,44.96808511,7742,7014.968085,voice
89,6072,0,0,0,0.9468085106,0,64.59574468,4275,666991,48,7584,48,45,7584,7020.957895,voice
89,6072,0,0,0,0.9368421053,0,63.91578947,4275,666991,48,7584,48,45,7584,7020.957895,voice
89,6072,0,0,0,0.9368421053,0,63.91578947,4324,674733,49,7742,49,45.04166667,7742,7028.46875,voice
89,6072,0,0,0,0.9270833333,0,63.25,4324,674733,49,7742,49,45.04166667,7742,7028.46875,voice
89,6072,0,0,0,0.9270833333,0,63.25,4373,682475,49,7742,49,45.08247423,7742,7035.824742,voice
89,6072,0,0,0,0.9175257732,0,62.59793814,4373,682475,49,7742,49,45.08247423,7742,7035.824742,voice
89,6072,0,0,0,0.9175257732,0,62.59793814,4422,690217,49,7742,49,45.12244898,7742,7043.030612,voice
89,6072,0,0,0,0.9081632653,0,61.95918367,4422,690217,49,7742,49,45.12244898,7742,7043.030612,voice
89,6072,0,0,0,0.9081632653,0,61.95918367,4471,697959,49,7742,49,45.16161616,7742,7050.090909,voice
89,6072,0,0,0,0.898989899,0,61.33333333,4471,697959,49,7742,49,45.16161616,7742,7050.090909,voice
89,6072,0,0,0,0.898989899,0,61.33333333,4491,701032,20,3073,20,44.91,3073,7010.32,voice
90,6138,1,66,1,0.9,66,61.38,4491,701032,20,3073,20,44.91,3073,7010.32,voice
90,6138,1,66,1,0.9,66,61.38,4528,706087,37,5055,37,44.83168317,5055,6990.960396,voice
99,6754,9,616,9,0.9801980198,616,66.87128713,4528,706087,37,5055,37,44.83168317,5055,6990.960396,voice
99,6754,9,616,9,0.9801980198,616,66.87128713,4577,713829,49,7742,49,44.87254902,7742,6998.323529,voice
99,6754,0,0,0,0.9705882353,0,66.21568627,4577,713829,49,7742,49,44.87254902,7742,6998.323529,voice
99,6754,0,0,0,0.9705882353,0,66.21568627,4626,721571,49,7742,49,44.91262136,7742,7005.543689,voice
99,6754,0,0,0,0.9611650485,0,65.57281553,4626,721571,49,7742,49,44.91262136,7742,7005.543689,voice
99,6754,0,0,0,0.9611650485,0,65.57281553,4675,729313,49,7742,49,44.95192308,7742,7012.625,voice
99,6754,0,0,0,0.9519230769,0,64.94230769,4675,729313,49,7742,49,44.95192308,7742,7012.625,voice
99,6754,0,0,0,0.9519230769,0,64.94230769,4724,737055,49,7742,49,44.99047619,7742,7019.571429,voice
99,6754,0,0,0,0.9428571429,0,64.32380952,4724,737055,49,7742,49,44.99047619,7742,7019.571429,voice
99,6754,0,0,0,0.9428571429,0,64.32380952,4773,744797,49,7742,49,45.02830189,7742,7026.386792,voice
99,6754,0,0,0,0.9339622642,0,63.71698113,4773,744797,49,7742,49,45.02830189,7742,7026.386792,voice
99,6754,0,0,0,0.9339622642,0,63.71698113,4821,752381,48,7584,48,45.05607477,7584,7031.598131,voice
99,6754,0,0,0,0.9252336449,0,63.12149533,4821,752381,48,7584,48,45.05607477,7584,7031.598131,voice
99,6754,0,0,0,0.9252336449,0,63.12149533,4870,760123,49,7742,49,45.09259259,7742,7038.175926,voice
99,6754,0,0,0,0.9166666667,0,62.53703704,4870,760123,49,7742,49,45.09259259,7742,7038.175926,voice
99,6754,0,0,0,0.9166666667,0,62.53703704,4919,767865,49,7742,49,45.12844037,7742,7044.633028,voice
99,6754,0,0,0,0.9082568807,0,61.96330275,4919,767865,49,7742,49,45.12844037,7742,7044.633028,voice
99,6754,0,0,0,0.9082568807,0,61.96330275,4968,775607,49,7742,49,45.16363636,7742,7050.972727,voice
99,6754,0,0,0,0.9,0,61.4,4968,775607,49,7742,49,45.16363636,7742,7050.972727,voice
99,6754,0,0,0,0.9,0,61.4,4990,778996,22,3389,22,44.95495495,3389,7017.981982,voice
100,6820,1,66,1,0.9009009009,66,61.44144144,4990,778996,22,3389,22,44.95495495,3389,7017.981982,voice
100,6820,1,66,1,0.9009009009,66,61.44144144,4992,779228,2,232,2,44.57142857,232,6957.392857,voice
101,6894,1,74,1,0.9017857143,74,61.55357143,4992,779228,2,232,2,44.57142857,232,6957.392857,voice
101,6894,1,74,1,0.9017857143,74,61.55357143,5074,791385,82,12157,82,44.90265487,12157,7003.40708,voice
109,7436,8,542,8,0.9646017699,542,65.80530973,5074,791385,82,12157,82,44.90265487,12157,7003.40708,voice
109,7436,8,542,8,0.9646017699,542,65.80530973,5074,791385,0,0,0,44.50877193,0,6941.973684,voice
109,7436,0,0,0,0.9561403509,0,65.22807018,5074,791385,0,0,0,44.50877193,0,6941.973684,voice
109,7436,0,0,0,0.9561403509,0,65.22807018,5172,806869,98,15484,98,44.97391304,15484,7016.252174,voice
109,7436,0,0,0,0.947826087,0,64.66086957,5172,806869,98,15484,98,44.97391304,15484,7016.252174,voice
109,7436,0,0,0,0.947826087,0,64.66086957,5172,806869,0,0,0,44.5862069,0,6955.767241,voice
109,7436,0,0,0,0.9396551724,0,64.10344828,5172,806869,0,0,0,44.5862069,0,6955.767241,voice
109,7436,0,0,0,0.9396551724,0,64.10344828,5270,822353,98,15484,98,45.04273504,15484,7028.65812,voice
109,7436,0,0,0,0.9316239316,0,63.55555556,5270,822353,98,15484,98,45.04273504,15484,7028.65812,voice
109,7436,0,0,0,0.9316239316,0,63.55555556,5270,822353,0,0,0,44.66101695,0,6969.09322,voice
109,7436,0,0,0,0.9237288136,0,63.01694915,5270,822353,0,0,0,44.66101695,0,6969.09322,voice
109,7436,0,0,0,0.9237288136,0,63.01694915,5367,837679,97,15326,97,45.10084034,15326,7039.319328,voice
