Forward Packets,Forward Bytes,Delta Forward Packets,Delta Forward Bytes,Forward Instantaneous Packets per Second,Forward Average Packets per second,Forward Instantaneous Bytes per Second,Forward Average Bytes per second,Reverse Packets,Reverse Bytes,Delta Reverse Packets,Delta Reverse Bytes,DeltaReverse Instantaneous Packets per Second,Reverse Average Packets per second,Reverse Instantaneous Bytes per Second,Reverse Average Bytes per second,Traffic Type
43,2939,4,277,4,0.8958333333,277,61.22916667,71,9630,4,513,4,1.479166667,513,200.625,dns
43,2939,4,277,4,0.8958333333,277,61.22916667,77,10054,6,424,6,1.571428571,424,205.1836735,dns
49,3344,6,405,6,1,405,68.24489796,77,10054,6,424,6,1.571428571,424,205.1836735,dns
49,3344,6,405,6,1,405,68.24489796,78,10240,1,186,1,1.56,186,204.8,dns
49,3344,0,0,0,0.98,0,66.88,78,10240,1,186,1,1.56,186,204.8,dns
49,3344,0,0,0,0.98,0,66.88,78,10240,0,0,0,1.529411765,0,200.7843137,dns
49,3344,0,0,0,0.9607843137,0,65.56862745,78,10240,0,0,0,1.529411765,0,200.7843137,dns
49,3344,0,0,0,0.9607843137,0,65.56862745,79,10437,1,197,1,1.519230769,197,200.7115385,dns
49,3344,0,0,0,0.9423076923,0,64.30769231,79,10437,1,197,1,1.519230769,197,200.7115385,dns
49,3344,0,0,0,0.9423076923,0,64.30769231,79,10437,0,0,0,1.490566038,0,196.9245283,dns
49,3344,0,0,0,0.9245283019,0,63.09433962,79,10437,0,0,0,1.490566038,0,196.9245283,dns
49,3344,0,0,0,0.9245283019,0,63.09433962,80,10605,1,168,1,1.481481481,168,196.3888889,dns
49,3344,0,0,0,0.9074074074,0,61.92592593,80,10605,1,168,1,1.481481481,168,196.3888889,dns
49,3344,0,0,0,0.9074074074,0,61.92592593,80,10605,0,0,0,1.454545455,0,192.8181818,dns
49,3344,0,0,0,0.8909090909,0,60.8,80,10605,0,0,0,1.454545455,0,192.8181818,dns
49,3344,0,0,0,0.8909090909,0,60.8,81,10958,1,353,1,1.446428571,353,195.6785714,dns
49,3344,0,0,0,0.875,0,59.71428571,81,10958,1,353,1,1.446428571,353,195.6785714,dns
49,3344,0,0,0,0.875,0,59.71428571,82,11143,1,185,1,1.438596491,185,195.4912281,dns
49,3344,0,0,0,0.8596491228,0,58.66666667,82,11143,1,185,1,1.438596491,185,195.4912281,dns
49,3344,0,0,0,0.8596491228,0,58.66666667,82,11143,0,0,0,1.413793103,0,192.1206897,dns
49,3344,0,0,0,0.8448275862,0,57.65517241,82,11143,0,0,0,1.413793103,0,192.1206897,dns
49,3344,0,0,0,0.8448275862,0,57.65517241,83,11214,1,71,1,1.406779661,71,190.0677966,dns
50,3410,1,66,1,0.8474576271,66,57.79661017,83,11214,1,71,1,1.406779661,71,190.0677966,dns
50,3410,1,66,1,0.8474576271,66,57.79661017,94,12145,11,931,11,1.566666667,931,202.4166667,dns
59,4026,9,616,9,0.9833333333,616,67.1,94,12145,11,931,11,1.566666667,931,202.4166667,dns
59,4026,9,616,9,0.9833333333,616,67.1,94,12145,0,0,0,1.540983607,0,199.0983607,dns
59,4026,0,0,0,0.9672131148,0,66,94,12145,0,0,0,1.540983607,0,199.0983607,dns
59,4026,0,0,0,0.9672131148,0,66,95,12359,1,214,1,1.532258065,214,199.3387097,dns
59,4026,0,0,0,0.9516129032,0,64.93548387,95,12359,1,214,1,1.532258065,214,199.3387097,dns
59,4026,0,0,0,0.9516129032,0,64.93548387,95,12359,0,0,0,1.507936508,0,196.1746032,dns
59,4026,0,0,0,0.9365079365,0,63.9047619,95,12359,0,0,0,1.507936508,0,196.1746032,dns
59,4026,0,0,0,0.9365079365,0,63.9047619,96,12574,1,215,1,1.5,215,196.46875,dns
59,4026,0,0,0,0.921875,0,62.90625,96,12574,1,215,1,1.5,215,196.46875,dns
59,4026,0,0,0,0.921875,0,62.90625,96,12574,0,0,0,1.476923077,0,193.4461538,dns
59,4026,0,0,0,0.9076923077,0,61.93846154,96,12574,0,0,0,1.476923077,0,193.4461538,dns
59,4026,0,0,0,0.9076923077,0,61.93846154,97,12798,1,224,1,1.46969697,224,193.9090909,dns
59,4026,0,0,0,0.8939393939,0,61,97,12798,1,224,1,1.46969697,224,193.9090909,dns
59,4026,0,0,0,0.8939393939,0,61,98,13077,1,279,1,1.462686567,279,195.1791045,dns
59,4026,0,0,0,0.8805970149,0,60.08955224,98,13077,1,279,1,1.462686567,279,195.1791045,dns
59,4026,0,0,0,0.8805970149,0,60.08955224,98,13077,0,0,0,1.441176471,0,192.3088235,dns
